UniversalMessageId,SenderUserId,SenderScreenName,SenderListedName,Sender Followers Count,SenderInfluencerScore,OriginalAuthor,OriginalAuthorProfileLink,Message,MessageType,CreatedTime,Language,MediaTypeList,Permalink,Retweets,Tweet Generator,Favorites,Spam,Sentiment,Location,Country,State,City,Latitude,Longitude,Vader,TextBlob,Number_Words,LH_positive,LH_negative,OF_positive,OF_negative,Eastern Time,Day,cleaned
TWITTER_2_1298322316212998145,1.17E+18,PartyHkt,fata morgana,205,63,,,The census bureau tried to recruit me to work for them all throughout spring and early summer but I couldn’t bring myself to do it. I think the census is extremely important and I wish I could trust it. I did not trust the federal govt not to share findings with HHS and ICE.,Twitter Update,12:16.5,English,,https://twitter.com/PartyHkt/status/1298322316212998145,,Twitter for iPhone,1,FALSE,NEGATIVE,"Chicago, Illinois, United States",United States,Illinois,Chicago,41.85003,-87.65005,0.9343,0.166666667,55,4,0,1,0,12:16.5,8/25/2020,bureau tri recruit work throughout spring earli summer couldn’t bring think extrem import wish could feder govt share find hh ice
TWITTER_8_1228177374216212480,247054633,jkf3500,Julie Ford,21680,86,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,41:19.1,English,VIDEO,https://twitter.com/show/status/1228177374216212480,,Twitter for Android,,FALSE,NEUTRAL,,United States,Texas,,31.25044,-99.25061,-0.3346,0,44,1,3,0,0,41:19.1,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228193594210582530,7.73E+17,cac_ac22,CAC,3531,83,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,45:46.2,English,VIDEO,https://twitter.com/show/status/1228193594210582530,,Twitter for Android,,FALSE,NEUTRAL,"Chicago, Illinois, United States",United States,Illinois,Chicago,41.85003,-87.65005,-0.3346,0,44,1,3,0,0,45:46.2,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1234872936013684738,1.03E+18,kensingtonvoice,Kensington Voice,664,40,PubIntLawCtr,https://twitter.com/Public Interest Law Center,"RT @PubIntLawCtr Building trust in this year's US Census is crucial for the future of Philadelphia and Pennsylvania. #PhillyCounts
kensingtonvoice.com/en/how-city-ke…",Twitter Retweet,07:05.4,English,LINK,https://twitter.com/show/status/1234872936013684738,,Twitter Web App,,FALSE,NEUTRAL,"Philadelphia, Pennsylvania, United States",United States,Pennsylvania,Philadelphia,39.95233,-75.16379,0.5106,0,26,1,0,0,0,07:05.4,3/3/2020,rt pubintlawctr build year us crucial futur philadelphia pennsylvania phillycount kensingtonvoic com en citi ke…
TWITTER_8_1228293503857418247,9.44E+17,PedroFabianDiaz,PedroFabianDiaz,47,59,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,22:46.6,English,VIDEO,https://twitter.com/show/status/1228293503857418247,,Twitter for Android,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,22:46.6,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228452464782790658,1.10E+18,bestcoastgirl20,#TrumpVirus,4538,75,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,54:25.8,English,VIDEO,https://twitter.com/show/status/1228452464782790658,,Twitter for iPhone,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,54:25.8,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228319272067305472,1.21E+18,vainillamexican,🌙,32,28,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,05:10.2,English,VIDEO,https://twitter.com/show/status/1228319272067305472,,Twitter for iPhone,,FALSE,NEUTRAL,"San Antonio, Texas, United States",United States,Texas,San Antonio,29.42412,-98.49363,-0.3346,0,44,1,3,0,0,05:10.2,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_7_1249722298334052352,786931296,_RaeTheMartian_,🇷🎆🇳🎆🇹,1473,76,,,@SMARTAZZQUE88 So u trust the census..and the need to count us all? U trust the motivations behind that?,Twitter Reply,33:09.3,English,,https://www.twitter.com/_RaeTheMartian_/status/1249722298334052352,,,0,FALSE,NEUTRAL,"Kansas City, Missouri, United States",United States,Missouri,Kansas City,39.09973,-94.57857,0.8199,-0.2,19,2,0,0,0,33:09.3,4/13/2020,smartazzque88 u need count us u motiv behind
TWITTER_8_1228059354055806981,28450134,MamaDontDance,Rhonda Reid,167,56,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,52:20.9,English,VIDEO,https://twitter.com/show/status/1228059354055806981,,Twitter for Android,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,52:20.9,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228067972306128896,9.92E+17,maryvassar2,the mare,37,47,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,26:35.7,English,VIDEO,https://twitter.com/show/status/1228067972306128896,,Twitter for iPhone,,FALSE,NEUTRAL,,United States,,,39.76,-98.5,-0.3346,0,44,1,3,0,0,26:35.7,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228135365732687874,83569060,YureBliss,BoopYrNose&RESIST,424,59,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,54:23.5,English,VIDEO,https://twitter.com/show/status/1228135365732687874,,Twitter for iPhone,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,54:23.5,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1298334946441015299,1198644368,sgreenberger,Scott Greenberger,1296,62,,,"RT @aprilleticia Earlier this year I traveled to Milan, Minnesota, also called Little Norway. Over the past 20 years, Milan has seen an influx of people from Micronesia. 

#Census2020 was supposed to show this rural town who it is now. Then came #Covid19. 
pewtrusts.org/en/research-an…",Twitter Retweet,02:27.8,English,LINK,https://twitter.com/sgreenberger/status/1298334946441015299,,Hootsuite Inc.,,FALSE,NEGATIVE,"Takoma Park, Maryland, United States",United States,Maryland,Takoma Park,38.97789,-77.00748,0,-0.06875,48,0,0,0,1,02:27.8,8/25/2020,rt aprilleticia earlier year travel milan minnesota also call littl norway past 20 year milan seen influx peopl micronesia census2020 suppos show rural town came covid19 pewtrust org en research an…
TWITTER_7_1245755862838169609,62394969,JanetOstrowski1,Deplorable ImaCracka❌,5359,76,,,"@PicardSa The government census workers will be at your door every day, day and night hounding you.  They will knock and practically beat down your door.  Your dogs will go crazy, it's just not worth it.  Trust me!!",Twitter Reply,51:57.4,English,,https://twitter.com/show/status/1245755862838169609,,Twitter Web App,,FALSE,NEGATIVE,,United States,Texas,,27.97391,-97.40305,-0.747,-0.106111111,39,2,2,0,0,51:57.4,4/2/2020,picardsa govern worker door everi day day night hound knock practic beat door dog go crazi worth
TWITTER_8_1229369836339286016,3266555330,NegusHamitic,Baby Algebra Toys,10149,90,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,39:44.2,English,VIDEO,https://twitter.com/show/status/1229369836339286016,,Twitter for Android,,FALSE,NEUTRAL,,United States,,,39.76,-98.5,-0.3346,0,44,1,3,0,0,39:44.2,2/17/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1266701691103125504,272244496,JHoehing,Jared Hoehing,407,59,,,"RT @Cande313 On a call with community leaders in Detroit and I want to highlight a comment: ""every time we try to get more people excited about the census the White House says or does something harmful and we lose trust with the folks we are trying to help understand why this matters.""",Twitter Retweet,03:12.0,English,,https://www.twitter.com/JHoehing/status/1266701691103125504,,,,FALSE,NEUTRAL,"Detroit, Michigan, United States",United States,Michigan,Detroit,42.33143,-83.04575,0.8261,0.291666667,53,2,2,1,1,03:12.0,5/30/2020,rt cande313 call commun leader detroit want highlight comment everi time tri get peopl excit white hous say someth harm lose folk tri help understand matter
TWITTER_8_1228500825313628160,299892964,Muellertime1000,BYEDON 2020,352,59,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,06:35.9,English,VIDEO,https://twitter.com/show/status/1228500825313628160,,Twitter for iPhone,,FALSE,NEUTRAL,,United States,Illinois,,40.00032,-89.25037,-0.3346,0,44,1,3,0,0,06:35.9,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228082224823701505,2588011975,UMich_Buckeye,Michigan Buckeye,1570,73,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,23:13.7,English,VIDEO,https://twitter.com/show/status/1228082224823701505,,Twitter for iPhone,,FALSE,NEUTRAL,"Ann Arbor, Michigan, United States",United States,Michigan,Ann Arbor,42.27756,-83.74088,-0.3346,0,44,1,3,0,0,23:13.7,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1247302422105427968,3253228622,sar_oso,sar 🍑 🆘 #Atheist #EqualityAct 🏳️‍🌈 #Resist,12719,95,julielosibin,https://twitter.com/Julie Osibin,RT @julielosibin I’m curious as to why the government trusts us to send in our census by mail but not vote by mail? In this upside down world I’d like a serious answer to this question.,Twitter Retweet,17:25.8,English,,https://twitter.com/show/status/1247302422105427968,,Twitter for Android,,FALSE,NEUTRAL,"Sacramento, California, United States",United States,California,Sacramento,38.58157,-121.4944,0.6705,-0.172222222,38,1,0,0,0,17:25.8,4/6/2020,rt julielosibin i’m curiou govern trust us send mail vote mail upsid world i’d like seriou answer question
TWITTER_8_1228260722171187201,9.73E+17,LCBriard,LCBriard,703,62,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,12:30.8,English,VIDEO,https://twitter.com/show/status/1228260722171187201,,Twitter for Android,,FALSE,NEUTRAL,"San Diego, California, United States",United States,California,San Diego,32.71533,-117.15726,-0.3346,0,44,1,3,0,0,12:30.8,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228165923518836737,1.19E+18,l_amour_guerit,~Amy~gdala,45,59,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,55:49.0,English,VIDEO,https://twitter.com/show/status/1228165923518836737,,Twitter for iPhone,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,55:49.0,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228078105236951040,1.21E+18,Paul4America,paul4America,1326,61,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,06:51.5,English,VIDEO,https://twitter.com/show/status/1228078105236951040,,Twitter for iPhone,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,06:51.5,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228389957653237760,327669969,michellebell789,JustAnotherRandomPerson,23,53,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,46:02.9,English,VIDEO,https://twitter.com/show/status/1228389957653237760,,Twitter for iPhone,,FALSE,NEUTRAL,,United States,California,,37.25022,-119.75126,-0.3346,0,44,1,3,0,0,46:02.9,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228100184480960512,8.25E+17,Callum_Mac55,Callum McLaren,889,71,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,34:35.6,English,VIDEO,https://twitter.com/show/status/1228100184480960512,,Twitter for Android,,FALSE,NEUTRAL,"Centralia, Washington, United States",United States,Washington,Centralia,46.71621,-122.9543,-0.3346,0,44,1,3,0,0,34:35.6,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1231956338298613760,1.13E+18,being_flawed,Flawed Being,6,37,Dhvamsaka,https://twitter.com/Dhvamsaka,RT @Dhvamsaka Kurichya hunting tribe of Kerala practiced untouchability even with Brahmins! Brahmin's presence would pollute them. They used to cleanse themselves with cow dung after they came in contact with Brahmin! They were also trusted soldiers of great Pazhassi Raja. Madras Census 1891: https://t.co/zwIEBzYDRO,Twitter Retweet,57:34.3,English,PHOTO,https://twitter.com/show/status/1231956338298613760,,Twitter for Android,,FALSE,NEUTRAL,,Unknown,,,,,0.6688,0.126666667,49,2,1,1,0,57:34.3,2/24/2020,rt dhvamsaka kurichya hunt tribe kerala practic untouch even brahmin brahmin presenc would pollut use cleans cow dung came contact brahmin also trust soldier great pazhassi raja madra 1891
TWITTER_8_1239674224404361218,2894338357,CalMatters,CalMatters,4627,72,ElizabethC718,https://twitter.com/Elizabeth Castillo,RT @ElizabethC718 The state was already grappling with government distrust and the census. Now months of planning have been upended as community organizers scramble to change #census2020 outreach b/c of the #coronavirus. My latest for @calmatters: bit.ly/38V9lRd,Twitter Retweet,05:41.8,English,LINK,https://twitter.com/show/status/1239674224404361218,,Twitter Web App,,FALSE,NEGATIVE,"Sacramento, California, United States",United States,California,Sacramento,38.58157,-121.4944,-0.1779,0.166666667,40,0,2,0,0,05:41.8,3/16/2020,rt elizabethc718 state alreadi grappl govern distrust month plan upend commun organ scrambl chang census2020 outreach b c coronaviru latest calmatt bit ly 38v9lrd
TWITTER_8_1228054960664961030,498380168,tasb89,Maggie,241,62,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,34:53.4,English,VIDEO,https://twitter.com/show/status/1228054960664961030,,Twitter Web App,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,34:53.4,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1288849203352014849,214760518,meandmrsjones2,lolalee jones,1426,83,,,"RT @KlasfeldReports ICYMI: Judge Probes “Deeply Troubling” False Statements in NY Travel Case

Echoes of the census battle as Judge Furman refuses to let the Trump administration drop the DHS trusted travelers case quietly. ⁦@CourthouseNews⁩  courthousenews.com/judge-probes-d…",Twitter Retweet,49:30.4,English,LINK,https://www.twitter.com/meandmrsjones2/status/1288849203352014849,,Twitter for Android,,FALSE,NEUTRAL,"Long Beach, Indiana, United States",United States,Indiana,Long Beach,41.73893,-86.85697,-0.1531,-0.066666667,40,2,3,0,0,49:30.4,7/30/2020,rt klasfeldreport icymi judg probe “deepli troubling” fals statement ny travel case echo battl judg furman refus let trump administr drop dh trust travel case quietli ⁦ courthousenews⁩ courthousenew com judg probe d…
TWITTER_8_1228054101633552384,1.14E+18,bullylit1,bullylit,11,51,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,31:28.6,English,VIDEO,https://twitter.com/show/status/1228054101633552384,,Twitter for iPhone,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,31:28.6,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228172790907338753,2828625405,EliseBead,Elise Brockmann,117,48,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,23:06.4,English,VIDEO,https://twitter.com/show/status/1228172790907338753,,Twitter Web App,,FALSE,NEUTRAL,,United States,Montana,,47.00025,-109.75102,-0.3346,0,44,1,3,0,0,23:06.4,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1247261480841592832,287868732,theshrk22,𝙋𝙖𝙩𝙧𝙞𝙘𝙞𝙖 person woman man camera tv plasma,3128,81,julielosibin,https://twitter.com/Julie Osibin,RT @julielosibin I’m curious as to why the government trusts us to send in our census by mail but not vote by mail? In this upside down world I’d like a serious answer to this question.,Twitter Retweet,34:44.7,English,,https://twitter.com/show/status/1247261480841592832,,Twitter for iPhone,,FALSE,NEUTRAL,,Unknown,,,,,0.6705,-0.172222222,38,1,0,0,0,34:44.7,4/6/2020,rt julielosibin i’m curiou govern trust us send mail vote mail upsid world i’d like seriou answer question
TWITTER_8_1228135414487142402,549589194,kjoyferren,kimberley joy ferren,142,57,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,54:35.1,English,VIDEO,https://twitter.com/show/status/1228135414487142402,,Twitter for Android,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,54:35.1,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228051863129296896,39192903,agentmcclure,AgentMcClure🐾🧡🌱,315,60,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,22:34.9,English,VIDEO,https://twitter.com/show/status/1228051863129296896,,Twitter for iPhone,,FALSE,NEUTRAL,"Apple Valley, California, United States",United States,California,Apple Valley,34.50083,-117.18588,-0.3346,0,44,1,3,0,0,22:34.9,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228572932005195776,9.62E+17,Kathyismyname64,Kathy,232,56,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,53:07.4,English,VIDEO,https://twitter.com/show/status/1228572932005195776,,Twitter for iPhone,,FALSE,NEUTRAL,,United States,California,,37.25022,-119.75126,-0.3346,0,44,1,3,0,0,53:07.4,2/15/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228354053337493504,46821743,davepowersNYC,Dave Powers,826,71,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,23:22.7,English,VIDEO,https://twitter.com/show/status/1228354053337493504,,Twitter for iPhone,,FALSE,NEUTRAL,"Manhattan, New York, United States",United States,New York,Manhattan,40.78343,-73.96625,-0.3346,0,44,1,3,0,0,23:22.7,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_7_1291915784332234753,69998124,tjd_68,TJ Dre,338,49,,,@PatriotMendy @MaggiePeggy123 Should we trust the people counting the Census questionnaires?,Twitter Reply,55:00.3,English,,https://www.twitter.com/tjd_68/status/1291915784332234753,,Twitter for iPhone,2,FALSE,NEUTRAL,,Unknown,,,,,0.5106,0,11,1,0,0,0,55:00.3,8/7/2020,patriotmendi maggiepeggy123 peopl count questionnair
TWITTER_8_1230700807286226949,983481974,AngAngieAngela,Angie,1819,77,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,48:32.4,English,VIDEO,https://twitter.com/show/status/1230700807286226949,,Twitter Web App,,FALSE,NEUTRAL,"Pittsburgh, Pennsylvania, United States",United States,Pennsylvania,Pittsburgh,40.44062,-79.99589,-0.3346,0,44,1,3,0,0,48:32.4,2/20/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228236973866795008,7.52E+17,JClark66595112,JClark,2,43,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,38:08.8,English,VIDEO,https://twitter.com/show/status/1228236973866795008,,Twitter for iPad,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,38:08.8,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228072731498905602,9.15E+17,JodiBosworth,Jodi Bosworth,25,45,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,45:30.3,English,VIDEO,https://twitter.com/show/status/1228072731498905602,,Twitter for Android,,FALSE,NEUTRAL,,Unknown,,,,,-0.3346,0,44,1,3,0,0,45:30.3,2/13/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_8_1228333107444699137,1.09E+18,AAllen86moms,Red,485,61,RepKatiePorter,https://twitter.com/Rep. Katie Porter,"RT @RepKatiePorter Some Californians have received ""2020 Congressional District Census"" questionnaires—but they were actually RNC mailers. Ploys like this increase confusion and distrust, when the census already struggles against disinformation. I called on the Census Director to do something. https://t.co/8oE5wCv4L1",Twitter Retweet,00:08.8,English,VIDEO,https://twitter.com/show/status/1228333107444699137,,Twitter for iPhone,,FALSE,NEUTRAL,"Springfield, Missouri, United States",United States,Missouri,Springfield,37.21533,-93.29824,-0.3346,0,44,1,3,0,0,00:08.8,2/14/2020,rt repkatieport californian receiv 2020 congression district questionnaires—but actual rnc mailer ploy like increas confus distrust alreadi struggl disinform call director someth
TWITTER_7_1291853218914242560,1.28E+18,Fun_is_good,Jayce,15,47,,,"@KamalaHarris really don't even trust the census at this point, not going to thanks tho, it's all fake and probably just tryying to collect information.",Twitter Reply,46:23.5,English,,https://www.twitter.com/Fun_is_good/status/1291853218914242560,,Twitter Web App,,FALSE,NEGATIVE,,Unknown,,,,,-0.8162,-0.033333333,27,1,1,0,1,46:23.5,8/7/2020,kamalaharri realli even point go thank tho fake probabl tri collect inform
